TR:mock:CellLine,TR:TYMP,TR:TERT,TR:FGFR1,TR:TRIM33,TR:TP53BP1,TR:KLF4,TR:AKR1B1,TR:JUN,TR:EPAS1,TR:CTNNB1,DA:PKM,DA:CEBPB,DA:ZEB1,DA:SOD1,DA:NKX3-1,DA:GSR,DA:HESX1,DA:DDIT3,DA:ETV5,DA:HEY2,DA:HEY1,DA:PSAT1,DA:CEBPD,DA:DEC1,DV:PKM,DV:CEBPB,DV:ZEB1,DV:SOD1,DV:NKX3-1,DV:GSR,DV:HESX1,DV:DDIT3,DV:ETV5,DV:HEY2,DV:HEY1,DV:PSAT1,DV:CEBPD,DV:DEC1
1,0,1,0,1,1,1,1,0,0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0.9997052686449612,0.8440417392452615,0.0,0.9994721230294656,0.0,0.991941952232675,0.9295534250454456,0.9646685542237308,0.8948630865774932,0.0,0.7048327646991335,0.999488247881638,0.0,0.0
1,0,1,0,1,1,1,0,0,0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0.9998421081946144,0.0,0.0,0.9996577313381564,0.0,0.8948630865774932,0.0,0.7951672353008666,0.0,0.0,0.0,0.9996203818146024,0.936548965138893,0.0
1,0,1,1,1,1,1,0,0,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0.9995822705505244,0.9867390064001996,0.0,0.9991678177650182,0.5,0.995065061854312,0.0,0.0,0.98585522199937,0.0,0.0,0.9958661634755188,0.0,0.0
1,0,1,1,1,1,1,0,0,0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0.9997748869357024,0.9764322622593172,0.0,0.9997110214577202,0.0,0.9886329979036907,0.8743340836219977,0.985533859193568,0.8948630865774932,0.0,0.0,0.9998166945710412,0.9546042580002791,0.0
1,1,1,1,1,1,1,0,0,0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0.9997095712918784,0.9710826421944466,0.0,0.999580619446458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9981330851981508,0.7048327646991335,0.0
1,0,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0.9997675722000434,0.9893906527347536,0.0,0.9997926995278844,0.0,0.992847269842496,0.9851975571792264,0.9794709970445046,0.978056288767978,0.0,0.0,0.9990021641833344,0.5,0.0
1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0.9998187817377818,0.9422841232473912,0.0,0.9998200622511548,0.7951672353008666,0.991158627191786,0.9208331516788688,0.9546042580002791,0.9710826421944466,0.7951672353008666,0.0,0.9996886945126529,0.9801121043528216,0.7951672353008666
1,0,0,0,1,0,1,0,0,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0.9997189316860912,0.7951672353008666,0.0,0.9995970761472388,0.0,0.9907742723749112,0.0,0.9918386551749466,0.9801121043528216,0.9840878201759484,0.0,0.9986625654710296,0.8743340836219977,0.5
1,0,1,1,1,1,1,0,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0.9999456809069264,0.9794709970445046,0.0,0.9998830388085238,0.9882120923303974,0.9988732405174988,0.0,0.9976245641124764,0.9794709970445046,0.0,0.9836799920623798,0.999866536737308,0.9681954974876472,0.0
1,1,1,1,1,1,1,0,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0.9998903891587334,0.9576213907301072,0.0,0.9997480729168436,0.0,0.9955168362771252,0.909665529398267,0.9625948815174468,0.0,0.0,0.0,0.9997396238295012,0.5,0.0
1,0,0,0,1,0,1,0,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0.9996060521713442,0.0,0.0,0.9991033530261876,0.8743340836219977,0.936548965138893,0.0,0.8440417392452615,0.8948630865774932,0.0,0.0,0.9993125059126464,0.7048327646991335,0.0
